id,text,tag
025.jpg,478,O
025.jpg,|,O
025.jpg,po,O
025.jpg,  ,O
025.jpg,  ,O
025.jpg,     ,O
025.jpg, ,O
025.jpg, ,O
025.jpg,     ,O
025.jpg,      ,O
025.jpg,      ,O
025.jpg, ,O
025.jpg,PACKAGE,O
025.jpg,LTL,O
025.jpg,ONLY,O
025.jpg,WEIGHT,O
025.jpg,|,O
025.jpg,sayD,O
025.jpg,TYPE,O
025.jpg,TYPE,O
025.jpg,COMMODITY,O
025.jpg,DESCRIPTION,O
025.jpg,NMFC#,O
025.jpg,CLASS,O
025.jpg, ,O
025.jpg, ,O
025.jpg, ,O
025.jpg,[|,O
025.jpg,2,O
025.jpg,|Cartn,O
025.jpg,[68,O
025.jpg,[,O
025.jpg,ADHESIVE,O
025.jpg,04620-6,O
025.jpg,65,O
025.jpg,CARPET,O
025.jpg,TILE,O
025.jpg,70670,O
025.jpg,70,O
025.jpg,     ,O
025.jpg,   ,O
025.jpg,    ,O
025.jpg, ,O
025.jpg,  ,O
025.jpg,70950,O
025.jpg,60,O
025.jpg,Palit,O
025.jpg,|,O
025.jpg,[278,O
025.jpg,|,O
025.jpg,LVT/LVP,O
025.jpg,|,O
025.jpg,|,O
025.jpg,PACKING,O
025.jpg,LIST,O
025.jpg,ENVELOPE,O
025.jpg,GRAND,O
025.jpg,TOTAL,O
025.jpg,  ,O
025.jpg,Carrier,O
025.jpg,Convenience,O
025.jpg,503-233-1800,O
025.jpg,      ,O
025.jpg, ,O
025.jpg,  ,O
025.jpg,CARRIER,O
025.jpg,SIGNATURE,O
025.jpg,PICKUP,O
025.jpg,DATE,O
025.jpg, ,O
025.jpg,   ,O
025.jpg, ,O
025.jpg,   ,O
025.jpg,  ,O
025.jpg,SHIPPER,O
025.jpg,SIGNATURE,O
025.jpg,/,O
025.jpg,DATE,O
025.jpg, ,O
025.jpg,Loaded,O
025.jpg,Freight,O
025.jpg,Counted,O
025.jpg,By,O
025.jpg,Shipper,O
025.jpg,By,O
025.jpg,Shipper,O
025.jpg,||,O
025.jpg,By,O
025.jpg,Driver,O
025.jpg,By,O
025.jpg,By,O
025.jpg,Driver/Pieces,O
025.jpg, ,O
025.jpg, ,O
025.jpg,  ,O
025.jpg, ,O
025.jpg, ,O
025.jpg, ,O
025.jpg, ,O
025.jpg, ,O
025.jpg, ,O
025.jpg,  ,O
025.jpg,01/02/2020,O
025.jpg,01/02/2020,O
025.jpg, ,O
025.jpg, ,O
001.jpg,STRAIGHT,O
001.jpg,BILL,O
001.jpg,OF,O
001.jpg,LADING,O
001.jpg,-,O
001.jpg,SHORT,O
001.jpg,FORM,O
001.jpg,-,O
001.jpg,ORIGINAL,O
001.jpg,-,O
001.jpg,Not,O
001.jpg,Negotiable,O
001.jpg,Subject,O
001.jpg,to,O
001.jpg,the,O
001.jpg,classifications,O
001.jpg,and,O
001.jpg,tariffs,O
001.jpg,in,O
001.jpg,effect,O
001.jpg,on,O
001.jpg,the,O
001.jpg,date,O
001.jpg,of,O
001.jpg,the,O
001.jpg,issue,O
001.jpg,of,O
001.jpg,this,O
001.jpg,Bill,O
001.jpg,of,O
001.jpg,Lading,O
001.jpg,SHIP,O
001.jpg,FROM,O
001.jpg,SEND,O
001.jpg,FREIGHT,O
001.jpg,BILL,O
001.jpg,WITH,O
001.jpg,COPY,O
001.jpg,OF,O
001.jpg,BILL,O
001.jpg,OF,O
001.jpg,LADING,O
001.jpg,TO:,O
001.jpg,Arizona,B-COMPANY_NAME
001.jpg,Beverages,I-COMPANY_NAME
001.jpg,USA,I-COMPANY_NAME
001.jpg,LLC,I-COMPANY_NAME
001.jpg,BETT-A-WAY,O
001.jpg,',O
001.jpg,c/o,O
001.jpg,Saddle,O
001.jpg,Creek,O
001.jpg,Corporation,O
001.jpg,110,O
001.jpg,SYLVANIA,O
001.jpg,PLACE,O
001.jpg,Z,O
001.jpg,1,O
001.jpg,C,O
001.jpg,g,O
001.jpg, ,O
001.jpg,  ,O
001.jpg,WHSE,O
001.jpg,B/L,O
001.jpg,353433,O
001.jpg,Arrive,O
001.jpg,Date,O
001.jpg,Ship,O
001.jpg,Date,O
001.jpg,  ,O
001.jpg, ,O
001.jpg, ,O
001.jpg, ,O
001.jpg,6565,O
001.jpg,Knott,O
001.jpg,Ave,O
001.jpg, ,O
001.jpg, ,O
001.jpg, ,O
001.jpg,   ,O
001.jpg, ,O
001.jpg,‘,O
001.jpg,!,O
001.jpg,SOUTH,O
001.jpg,"PLAINFIELD,",O
001.jpg,Buena,O
001.jpg,"Patk,",O
001.jpg,Order,O
001.jpg,Date,O
001.jpg,AS,O
001.jpg,AGENT,O
001.jpg,FOR,O
001.jpg,SHIPPER,O
001.jpg,BELOW,O
001.jpg,SHIP,O
001.jpg,TO,O
001.jpg,SHIPPER'S,O
001.jpg,INSTRUCTIONS,O
001.jpg,12/16/19,B-DATE
001.jpg,WALMART,B-CUST_NAME
001.jpg,#7047,I-CUST_NAME
001.jpg,13553-A,O
001.jpg,SAN,O
001.jpg,BERNARDINO,O
001.jpg,AVE,O
001.jpg,Route,O
001.jpg,‘,O
001.jpg,TRUCK,O
001.jpg,Freight,O
001.jpg,Charge,O
001.jpg,CA,O
001.jpg,92335,O
001.jpg,Vehicle,O
001.jpg,No.,O
001.jpg,-,O
001.jpg,|,O
001.jpg,|,O
001.jpg,Carrier,O
001.jpg,SCAC,O
001.jpg,P.O.,O
001.jpg,Number,O
001.jpg,Shippers,O
001.jpg,Ref,O
001.jpg,No.,O
001.jpg,|,O
001.jpg,12829861,O
001.jpg,TIMCO,O
001.jpg,BAWB,O
001.jpg,4667490044,O
001.jpg,8176681,O
001.jpg,Qty,O
001.jpg,Qty,O
001.jpg,Item,O
001.jpg,No.,O
001.jpg,-,O
001.jpg,UPC,O
001.jpg,Description,O
001.jpg,/,O
001.jpg,Manufacturer,O
001.jpg,Code,O
001.jpg,Gross,O
001.jpg,Ordered,O
001.jpg,Shipped,O
001.jpg,1004015,O
001.jpg,-,O
001.jpg,613008742775,O
001.jpg,AZ,O
001.jpg,PEACH,O
001.jpg,TEA,O
001.jpg,4PK/GALLONS,O
001.jpg,  ,O
001.jpg,   ,O
001.jpg, ,O
001.jpg,   ,O
001.jpg, ,O
001.jpg, ,O
001.jpg,110519,O
001.jpg,3900,O
001.jpg,1004022,O
001.jpg,-,O
001.jpg,613008740399,O
001.jpg,AZ,O
001.jpg,MUCHO,O
001.jpg,MANGO,O
001.jpg,4/GALLONS,O
001.jpg,120719,O
001.jpg,1950,O
001.jpg,1004024,O
001.jpg,-,O
001.jpg,613008740429,O
001.jpg,AZ,O
001.jpg,WATERMELON,O
001.jpg,4/GALLONS,O
001.jpg,121319,O
001.jpg,15600,O
001.jpg,1104060,O
001.jpg,-,O
001.jpg,613008735142,O
001.jpg,AZ,O
001.jpg,LEMON,O
001.jpg,TEA,O
001.jpg,4/GALLONS,O
001.jpg,120319,O
001.jpg,7860,O
001.jpg,120419,O
001.jpg,15720,O
001.jpg,PECO,O
001.jpg,Pallet(s),O
001.jpg,720,O
001.jpg,White,O
001.jpg,Wood,O
001.jpg,Pallet(s),O
001.jpg,385,O
001.jpg,IGPS,O
001.jpg,Pallet(s),O
001.jpg,0,O
001.jpg, ,O
001.jpg,Freight,O
001.jpg,Class,O
001.jpg,Qty,O
001.jpg,Weight,O
001.jpg,NMFC,O
001.jpg,-,O
001.jpg,72160,O
001.jpg,Freight,O
001.jpg,Class,O
001.jpg,-,O
001.jpg,60,O
001.jpg,1150,O
001.jpg,45030,O
001.jpg,1of,O
001.jpg,2,O
004.jpg, ,O
004.jpg,    ,O
004.jpg,2,O
004.jpg,CHIR,O
004.jpg,"35,56",O
004.jpg,2,O
004.jpg,of,O
004.jpg,5,O
004.jpg,BILL,O
004.jpg,OF,O
004.jpg,LADING,O
004.jpg,Bill,B-INVOICE_NO
004.jpg,of,I-INVOICE_NO
004.jpg,Lading,I-INVOICE_NO
004.jpg,Number:,I-INVOICE_NO
004.jpg,Refer,O
004.jpg,to,O
004.jpg,Master,O
004.jpg,Bill:,O
004.jpg,15628602,O
004.jpg,Carrier,O
004.jpg,Name:,O
004.jpg,CUSTOMER,O
004.jpg,PICKUP,O
004.jpg,Trailer,O
004.jpg,Number:,O
004.jpg,533528,O
004.jpg,Seal,O
004.jpg,number(s):,O
004.jpg,7066027,O
004.jpg,SCAC:,O
004.jpg,BKHL,O
004.jpg,Pro,O
004.jpg,Number:,O
004.jpg,Document,O
004.jpg,Number:,O
004.jpg,Date:,B-DATE
004.jpg,8/22/2019,I-DATE
004.jpg,   ,O
004.jpg, ,O
004.jpg,    ,O
004.jpg,  ,O
004.jpg,5603163692,I-INVOICE_NO
004.jpg,   ,O
004.jpg, ,O
004.jpg,  ,O
004.jpg,Ship,O
004.jpg,From,O
004.jpg,   ,O
004.jpg,  ,O
004.jpg,Redlands,B-COMPANY_NAME
004.jpg,DC,I-COMPANY_NAME
004.jpg,909-747-3200,O
004.jpg,1901,O
004.jpg,California,O
004.jpg,Street,O
004.jpg,"REDLANDS,",O
004.jpg,CA,O
004.jpg,92374,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,    ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,    ,O
004.jpg, ,O
004.jpg,  ,O
004.jpg,  ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg,  ,O
004.jpg,Ship,O
004.jpg,To,O
004.jpg,RALPHS/,B-CUST_NAME
004.jpg,PARAMOUNT,I-CUST_NAME
004.jpg,DC,I-CUST_NAME
004.jpg,14900,O
004.jpg,GARFIELD,O
004.jpg,AVE,O
004.jpg,"PARAMOUNT,",O
004.jpg,CA,O
004.jpg,90723,O
004.jpg,   ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,   ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,     ,O
004.jpg,   ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,  ,O
004.jpg,Third,O
004.jpg,Party,O
004.jpg,Freight,O
004.jpg,Charges,O
004.jpg,Bill,O
004.jpg,To:,O
004.jpg, ,O
004.jpg,  ,O
004.jpg,    ,O
004.jpg,  ,O
004.jpg,    ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg,Freight,O
004.jpg,Charge,O
004.jpg,Terms:,O
004.jpg,(freight,O
004.jpg,charges,O
004.jpg,are,O
004.jpg,prepaid,O
004.jpg,unless,O
004.jpg,marked,O
004.jpg,otherwise),O
004.jpg,Prepaid,O
004.jpg,Collect,O
004.jpg,X,O
004.jpg,3rd,O
004.jpg,Party,O
004.jpg,2701934,O
004.jpg,TEMPERATURE,O
004.jpg,CLASSHDRY,O
004.jpg,APPOINTMENT,O
004.jpg,DATE/TIME#00000000,O
004.jpg,5005197827,O
004.jpg,oO,O
004.jpg,LIVE,O
004.jpg,CH,O
004.jpg,ROBINSON,O
004.jpg,CHEP,O
004.jpg,PALLETS,O
004.jpg,(check,O
004.jpg,box),O
004.jpg,Customer,O
004.jpg,Order,O
004.jpg,Information,O
004.jpg,CUSTOMER,O
004.jpg,PO,O
004.jpg,NUMBER,O
004.jpg,#,O
004.jpg,PALLETS,O
004.jpg,WEIGHT,O
004.jpg,9,O
004.jpg,ADDITIONAL,O
004.jpg,SHIPPER,O
004.jpg,INFO,O
004.jpg,GRAND,O
004.jpg,TOTAL,O
004.jpg,26,O
004.jpg,31938,O
004.jpg,Ibs},O
004.jpg,   ,O
004.jpg,   ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,SPECIAL,O
004.jpg,INSTRUCTIONS:,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,   ,O
004.jpg,    ,O
004.jpg,Master,O
004.jpg,Bill,O
004.jpg,of,O
004.jpg,Lading:,O
004.jpg,with,O
004.jpg,attached,O
004.jpg,underlying,O
004.jpg,Bills,O
004.jpg,of,O
004.jpg,Lading,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg,  ,O
004.jpg,   ,O
004.jpg,   ,O
004.jpg,   ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,  ,O
004.jpg,Carrier,O
004.jpg,Information,O
004.jpg,COMMODITY,O
004.jpg,DESCRIPTION,O
004.jpg,Commodities,O
004.jpg,requiring,O
004.jpg,special,O
004.jpg,or,O
004.jpg,additional,O
004.jpg,attention,O
004.jpg,in,O
004.jpg,handling,O
004.jpg,or,O
004.jpg,stowing,O
004.jpg,must,O
004.jpg,be,O
004.jpg,so,O
004.jpg,marked,O
004.jpg,and,O
004.jpg,packaged,O
004.jpg,as,O
004.jpg,to,O
004.jpg,ensure,O
004.jpg,safe,O
004.jpg,transportation,O
004.jpg,with,O
004.jpg,ordinary,O
004.jpg,care.,O
004.jpg,|,O
004.jpg,See,O
004.jpg,Section,O
004.jpg,2(e),O
004.jpg,of,O
004.jpg,NMFC,O
004.jpg,Item,O
004.jpg,360,O
004.jpg,TYPE,O
004.jpg,|,O
004.jpg,  ,O
004.jpg,   ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,   ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,  ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,     ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,t,O
004.jpg,is,O
004.jpg,to,O
004.jpg,be,O
004.jpg,delivered,O
004.jpg,to,O
004.jpg,the,O
004.jpg,consignee,O
004.jpg,without,O
004.jpg,recourse,O
004.jpg,on,O
004.jpg,the,O
004.jpg,"shipper,",O
004.jpg,the,O
004.jpg,shipper,O
004.jpg,shall,O
004.jpg,sign,O
004.jpg,the,O
004.jpg,following,O
004.jpg,statement:,O
004.jpg,Non,O
004.jpg,Recourse:,O
004.jpg,If,O
004.jpg,the,O
004.jpg,shipmen,O
004.jpg,ke,O
004.jpg,delivery,O
004.jpg,of,O
004.jpg,this,O
004.jpg,shipment,O
004.jpg,without,O
004.jpg,payment,O
004.jpg,of,O
004.jpg,freight,O
004.jpg,and,O
004.jpg,all,O
004.jpg,other,O
004.jpg,lawful,O
004.jpg,charges.,O
004.jpg,The,O
004.jpg,carrier,O
004.jpg,may,O
004.jpg,decline,O
004.jpg,to,O
004.jpg,ma,O
004.jpg,  ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,  ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg, ,O
004.jpg,Liability,O
004.jpg,Limitation,O
004.jpg,for,O
004.jpg,loss,O
004.jpg,or,O
004.jpg,damage,O
004.jpg,in,O
004.jpg,this,O
004.jpg,shipment,O
004.jpg,may,O
004.jpg,be,O
004.jpg,applicable.,O
004.jpg,See,O
004.jpg,49,O
004.jpg,U.S.C.,O
004.jpg,-,O
004.jpg,14706(c)(1)(A),O
004.jpg,and,O
004.jpg,(B).,O
004.jpg,CARRIER,O
004.jpg,Received,O
004.jpg,in,O
004.jpg,apparent,O
004.jpg,good,O
004.jpg,NOTE,O
004.jpg,CONSIGNEE,O
004.jpg,Received,O
004.jpg,in,O
004.jpg,apparent,O
004.jpg,good,O
004.jpg,order,O
004.jpg,and,O
004.jpg,"condition,",O
004.jpg,unless,O
004.jpg,otherwise,O
004.jpg,noted,O
004.jpg,above;,O
004.jpg,  ,O
004.jpg,  ,O
004.jpg,    ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,  ,O
004.jpg,   ,O
004.jpg,order,O
004.jpg,and,O
004.jpg,"condition,",O
004.jpg,unless,O
004.jpg,otherwise,O
004.jpg,noted,O
004.jpg,above,O
004.jpg, ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg,     ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,Date,O
004.jpg,and,O
004.jpg,Time,O
004.jpg,Number,O
004.jpg,of,O
004.jpg,Pieces,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,Date,O
004.jpg,and,O
004.jpg,Time,O
004.jpg,Carrier,O
004.jpg, ,O
004.jpg,Address,O
004.jpg,  ,O
004.jpg,Consignee,O
004.jpg,  ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,   ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg,Contact,O
004.jpg,Name,O
004.jpg,Contact,O
004.jpg,Phone,O
004.jpg,Number,O
004.jpg,Driver,O
004.jpg,Name,O
004.jpg,rint,O
004.jpg,Signature,O
004.jpg, ,O
004.jpg,   ,O
004.jpg,Name,O
004.jpg,Print,O
004.jpg, ,O
004.jpg,    ,O
004.jpg,  ,O
004.jpg, ,O
004.jpg, ,O
004.jpg, ,O
004.jpg,Name,O
004.jpg, ,O
004.jpg, ,O
004.jpg,Signature,O
004.jpg,Scanned,O
004.jpg,with,O
004.jpg,CamScanner,O
050.jpg,Dat,B-DATE
050.jpg,01/03/2020,I-DATE
050.jpg,BILL,O
050.jpg,OF,O
050.jpg,LADING,O
050.jpg,Page,O
050.jpg,|,O
050.jpg,  ,O
050.jpg,  ,O
050.jpg,    ,O
050.jpg,    ,O
050.jpg,    ,O
050.jpg,    ,O
050.jpg,SHIP,O
050.jpg,FROM,O
050.jpg,Name,O
050.jpg,LONESOME,B-COMPANY_NAME
050.jpg,OAK,I-COMPANY_NAME
050.jpg,TRADING,I-COMPANY_NAME
050.jpg,COMPANY,I-COMPANY_NAME
050.jpg,Bill,B-INVOICE_NO
050.jpg,of,I-INVOICE_NO
050.jpg,lading,I-INVOICE_NO
050.jpg,number:,I-INVOICE_NO
050.jpg,3000609,I-INVOICE_NO
050.jpg,Address.......:,O
050.jpg,449,O
050.jpg,LOWY,O
050.jpg,DRIVE,O
050.jpg,{),O
050.jpg,    ,O
050.jpg,   ,O
050.jpg,1.00000100300061E+016,O
050.jpg,NGD,O
050.jpg,NORTH,O
050.jpg,GEORGIA,O
050.jpg,DIST,O
050.jpg,&,O
050.jpg,1,O
050.jpg,©,O
050.jpg,     ,O
050.jpg,  ,O
050.jpg, ,O
050.jpg, ,O
050.jpg, ,O
050.jpg,   ,O
050.jpg,  ,O
050.jpg, ,O
050.jpg,  ,O
050.jpg,  ,O
050.jpg,SHIP,O
050.jpg,TO,O
050.jpg,4123,O
050.jpg,Name,O
050.jpg,FLOORING,B-CUST_NAME
050.jpg,DEPOT,I-CUST_NAME
050.jpg,5541,O
050.jpg,NE,O
050.jpg,122ND,O
050.jpg,AVE-SUITE,O
050.jpg,310,O
050.jpg,Carrier,O
050.jpg,Name..:,O
050.jpg,PRO#:,O
050.jpg, ,O
050.jpg,  ,O
050.jpg, ,O
050.jpg, ,O
050.jpg,PORTLAND,O
050.jpg,OR,O
050.jpg,97230,O
050.jpg,   ,O
050.jpg,Freight,O
050.jpg,Charge,O
050.jpg,Terms,O
050.jpg,Prepaid,O
050.jpg,Collect,O
050.jpg,X,O
050.jpg,Special,O
050.jpg,Instructions:,O
050.jpg,Master,O
050.jpg,bill,O
050.jpg,of,O
050.jpg,lading:,O
050.jpg,with,O
050.jpg,attached,O
050.jpg,[],O
050.jpg,Underlying,O
050.jpg,bills,O
050.jpg,of,O
050.jpg,lading,O
050.jpg,CUSTOMER,O
050.jpg,ORDER,O
050.jpg,INFORMATION,O
050.jpg,CUSTOMER,O
050.jpg,ORDER,O
050.jpg,WEIGHT,O
050.jpg,|PALLET/SLIP,O
050.jpg,ADDITIONAL,O
050.jpg,SHIPPER,O
050.jpg,INFO,O
050.jpg,1532),O
050.jpg,po,O
050.jpg,UN,O
050.jpg,485507,O
050.jpg,   ,O
050.jpg, ,O
050.jpg,  ,O
050.jpg,Third,O
050.jpg,Party,O
050.jpg, ,O
050.jpg, ,O
050.jpg, ,O
050.jpg,pd,O
050.jpg,pT,O
050.jpg,po,O
050.jpg,PO,O
050.jpg,|,O
050.jpg,CARRIER,O
050.jpg,INFORMATION,O
050.jpg,LTL,O
050.jpg,ONLY,O
050.jpg,COMMODITY,O
050.jpg,DESCRIPTION,O
050.jpg,NMFC#,O
050.jpg,CLASS,O
050.jpg,SUB,O
050.jpg,[Rodis,O
050.jpg,ya,O
050.jpg,|,O
050.jpg,66],O
050.jpg,dT,O
050.jpg,"LT,",O
050.jpg,CARPET,O
050.jpg,70680,O
050.jpg,100,O
050.jpg,po,O
050.jpg,pT,O
050.jpg,Pp,O
050.jpg,pO,O
050.jpg,Pkist,O
050.jpg,|,O
050.jpg,of,O
050.jpg,PACKING,O
050.jpg,LIST,O
050.jpg,Po,O
050.jpg,  ,O
050.jpg,  ,O
050.jpg,   ,O
050.jpg,  ,O
050.jpg,  ,O
050.jpg,   ,O
050.jpg,  ,O
050.jpg,CARRIER,O
050.jpg,SIGNATURE,O
050.jpg,SHIPPER,O
050.jpg,SIGNATURE,O
050.jpg,/,O
050.jpg,DATE,O
050.jpg,PICKUP,O
050.jpg,DATE,O
050.jpg,    ,O
050.jpg,    ,O
050.jpg, ,O
050.jpg,Trailer,O
050.jpg,Loaded,O
050.jpg,Freight,O
050.jpg,Counted,O
050.jpg,By,O
050.jpg,Shipper,O
050.jpg,By,O
050.jpg,Shipper,O
050.jpg,By,O
050.jpg,Driver,O
050.jpg,By,O
050.jpg,Driver/Pallets,O
050.jpg,By,O
050.jpg,Driver/Pieces,O
050.jpg,  ,O
050.jpg,  ,O
050.jpg,01/03/2020,O
050.jpg,',O
050.jpg,y,O
050.jpg,01/03/2020,O
005.jpg, ,O
005.jpg,Date:,B-DATE
005.jpg,8/22/2019,I-DATE
005.jpg,Redlands,B-COMPANY_NAME
005.jpg,DC,I-COMPANY_NAME
005.jpg,1901,B-ADDRESS
005.jpg,California,I-ADDRESS
005.jpg,Street,I-ADDRESS
005.jpg,"REDLANDS,",I-ADDRESS
005.jpg,CA,O
005.jpg,92374,O
005.jpg,Load,O
005.jpg,Number,O
005.jpg,1.00379760842398E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842398E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842399E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842401E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842403E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842405E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842405E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842405E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842405E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842406E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842406E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379760842409E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.00379761220618E+017,O
005.jpg,10112422,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,BB,O
005.jpg,50,O
005.jpg,LB,O
005.jpg,1.0037976224768E+017,O
005.jpg,40171525,O
005.jpg,-,O
005.jpg,PDGR,O
005.jpg,ADL,O
005.jpg,HIGH,O
005.jpg,PROTEIN,O
005.jpg,BB,O
005.jpg,20.4,O
005.jpg,LB,O
005.jpg,Packing,O
005.jpg,List,O
005.jpg,for,O
005.jpg,Bill,B-INVOICE_NO
005.jpg,of,I-INVOICE_NO
005.jpg,Lading,I-INVOICE_NO
005.jpg,Number:,I-INVOICE_NO
005.jpg,5603163692,I-INVOICE_NO
005.jpg,CHR,O
005.jpg,2p,O
005.jpg,page,O
005.jpg,3,O
005.jpg,of,O
005.jpg,5,O
005.jpg, ,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100107363,O
005.jpg,23100125572,O
005.jpg,Lot,O
005.jpg,Number,O
005.jpg,Date,O
005.jpg,931A3TXT02,O
005.jpg,931A1TXT01,O
005.jpg,931A1TXT02,O
005.jpg,26-JUL-2020,O
005.jpg,931A1TXTO1,O
005.jpg,26-JUL-2020,O
005.jpg,—-,O
005.jpg,931A2TXT02,O
005.jpg, 26-JUL-2020,O
005.jpg,931A2TXT02,O
005.jpg,931A2TXT02,O
005.jpg,931B3TXT02,O
005.jpg,09-AUG-2020,O
005.jpg,Weight,O
005.jpg,UOM,O
005.jpg,1056,O
005.jpg,CA,O
005.jpg,1056,O
005.jpg,CA,O
005.jpg,1056,O
005.jpg,CA,O
005.jpg,1056,O
005.jpg,CA,O
005.jpg,1056,O
005.jpg,CA,O
005.jpg,1056,O
005.jpg,CA,O
005.jpg,1056,O
005.jpg,CA,O
005.jpg,1056,O
005.jpg,CA,O
005.jpg,1137,O
005.jpg,CA,O
005.jpg,21,O
005.jpg,21,O
005.jpg,21,O
005.jpg,21,O
005.jpg,Scanned,O
005.jpg,with,O
005.jpg,CamScanner,O
005.jpg, ,O
009.jpg, ,O
009.jpg, ,O
009.jpg, ,O
009.jpg,  ,O
009.jpg,1903,B-ADDRESS
009.jpg,S.,I-ADDRESS
009.jpg,HAMILTON,I-ADDRESS
009.jpg,"DALTON,",I-ADDRESS
009.jpg,GA,I-ADDRESS
009.jpg,SOLD,O
009.jpg,TO,O
009.jpg,CUST:,O
009.jpg,668,O
009.jpg,THE,B-CUST_NAME
009.jpg,CARPET,I-CUST_NAME
009.jpg,WORKROOM,I-CUST_NAME
009.jpg,11919,O
009.jpg,N.E.,O
009.jpg,46TH,O
009.jpg,STREET,O
009.jpg,   ,O
009.jpg,      ,O
009.jpg,  ,O
009.jpg, ,O
009.jpg,  ,O
